"Scaffold" "Position" "fresh_pbe" "mae_pbe" "vie_pbe" "fresh_mae_fst" "fresh_vie_fst" "mae_vie_fst" "mae_bre_fst" "mae_mie_fst" "vie_bre_fst" "vie_mie_fst"
128 129500 0 0 0 0 0 0 1 0 0 0
128 130500 0 0 0 0 0 0 1 0 0 0
128 358500 0 0 0 0 0 0 0 1 0 0
128 360500 0 0 0 0 0 0 0 1 0 0
128 464500 0 0 0 0 0 0 1 0 0 0
128 544500 0 0 0 0 0 0 1 0 0 0
128 745500 0 0 0 0 0 0 1 0 0 0
128 753500 0 0 0 0 0 0 0 1 0 0
128 918500 0 0 0 0 0 0 1 0 0 0
129 56500 0 0 0 0 0 0 1 0 0 0
129 161500 0 0 0 0 0 0 0 1 0 0
129 179500 0 0 0 0 0 0 1 0 0 0
129 193500 0 0 0 0 0 0 1 0 0 0
129 194500 0 0 0 0 0 0 1 0 0 0
129 330500 0 0 0 0 0 0 0 0 0 1
129 510500 0 0 0 0 0 0 1 0 0 0
129 511500 0 0 0 0 0 0 1 0 0 0
129 715500 0 0 0 0 0 0 0 1 0 0
129 716500 0 0 0 0 0 0 0 1 0 0
129 830500 0 0 0 0 0 0 1 0 0 0
130 14500 0 0 0 0 0 0 1 0 0 0
130 15500 0 0 0 0 0 0 1 0 0 0
130 16500 0 0 0 0 0 0 1 0 0 0
130 17500 0 0 0 0 0 0 1 0 0 0
130 18500 0 0 0 0 0 0 1 0 0 0
130 22500 0 0 0 0 0 0 1 0 0 0
130 106500 0 0 0 0 0 0 1 0 0 0
130 107500 0 0 0 0 0 0 1 0 0 0
130 108500 0 0 0 0 0 0 1 0 0 0
130 302500 0 0 1 0 1 1 0 0 1 1
130 303500 0 0 1 0 1 1 0 0 1 1
130 304500 0 0 1 0 1 1 0 0 1 1
130 305500 0 0 1 0 1 1 0 0 1 1
130 306500 0 0 1 0 1 1 0 0 1 1
130 608500 0 0 0 0 0 0 0 1 0 0
130 722500 0 0 0 0 0 1 1 0 0 1
130 723500 0 0 0 0 0 1 1 0 0 1
130 724500 0 0 0 0 0 1 1 0 0 1
130 738500 0 0 0 0 0 0 1 0 0 0
130 739500 0 0 0 0 0 0 1 0 0 0
130 750500 0 0 0 0 0 1 0 0 1 0
130 751500 0 0 0 0 0 1 0 0 1 0
130 752500 0 0 0 0 0 1 0 0 1 0
130 776500 0 0 0 0 0 0 0 0 0 1
130 779500 0 0 0 0 1 0 1 0 1 1
130 780500 0 0 0 0 0 0 0 0 0 1
130 935500 0 0 0 0 0 0 1 0 0 0
130 951500 0 1 0 1 0 0 1 1 0 0
130 952500 0 1 0 1 0 0 1 1 0 0
131 22500 0 0 0 0 0 0 1 0 0 0
131 23500 0 0 0 0 0 0 1 0 0 0
131 24500 0 0 0 0 0 0 1 0 0 0
131 362500 0 0 0 0 0 0 1 0 0 0
131 363500 0 0 0 0 0 0 1 0 0 0
131 364500 0 0 0 0 0 0 1 0 0 0
131 365500 0 0 0 0 0 0 1 0 0 0
131 1147500 0 0 0 0 0 0 1 0 0 0
132 2500 0 0 0 0 0 0 1 0 0 0
132 675500 0 0 0 0 0 0 1 0 0 0
132 676500 0 0 0 0 0 0 1 0 0 0
132 769500 1 0 1 0 1 1 0 0 1 1
132 776500 0 0 0 0 0 0 0 0 1 0
132 777500 0 0 0 0 1 0 0 0 1 1
132 791500 0 0 1 0 1 1 0 0 1 1
132 797500 0 0 0 0 0 0 1 0 0 0
132 798500 0 0 0 0 0 0 1 0 0 0
132 934500 0 0 0 0 0 0 1 0 0 0
132 935500 0 0 0 0 0 0 1 0 0 0
132 998500 0 0 1 0 1 1 0 0 1 1
132 999500 0 0 1 0 1 1 0 0 1 1
132 1027500 0 0 0 0 0 0 1 0 0 0
133 10500 0 0 0 0 0 0 0 1 0 0
133 374500 0 0 0 0 0 0 1 0 0 0
133 375500 0 0 0 0 0 0 1 0 0 0
133 376500 0 0 0 0 0 0 1 0 0 0
133 458500 0 0 0 1 0 0 1 1 0 0
133 543500 0 0 0 0 0 0 0 0 0 1
133 544500 0 0 0 0 0 0 0 0 0 1
133 551500 0 0 0 0 1 1 0 1 1 1
133 720500 0 0 0 0 0 0 0 1 0 0
133 721500 0 0 0 0 0 0 0 1 0 0
133 722500 0 0 0 0 0 0 0 1 0 0
133 846500 0 0 1 0 1 1 0 0 1 1
133 847500 0 0 1 0 1 1 0 0 1 1
133 848500 0 0 1 0 1 1 0 0 1 1
133 849500 0 0 1 0 1 1 0 0 1 1
133 850500 0 0 1 0 1 1 0 0 1 1
133 852500 0 0 0 0 0 1 0 0 1 0
134 63500 0 0 0 0 0 0 1 0 0 0
134 64500 0 0 0 0 0 0 1 0 0 0
134 67500 0 0 0 0 0 0 1 0 0 0
134 139500 0 0 0 0 0 0 1 0 0 0
134 140500 0 0 0 0 0 0 1 0 0 0
134 141500 0 0 0 0 0 0 1 0 0 0
134 157500 0 0 0 0 0 0 0 0 1 0
134 158500 0 0 1 0 1 1 0 0 1 1
134 159500 0 0 1 0 1 1 0 0 1 1
134 160500 0 0 1 0 1 1 0 0 1 1
134 161500 0 0 1 0 1 1 0 0 1 1
134 162500 0 0 1 0 1 1 0 0 1 1
134 163500 0 0 1 0 1 1 0 0 1 1
134 165500 0 0 1 0 1 1 0 0 1 1
134 166500 0 0 1 0 1 1 0 0 1 1
134 167500 0 0 1 0 1 1 0 0 1 1
134 168500 0 0 1 0 1 1 0 0 1 1
134 169500 0 0 1 0 1 1 0 0 1 1
134 170500 0 0 1 0 1 1 0 0 1 1
134 171500 0 0 1 0 1 1 0 0 1 1
134 172500 0 0 1 0 1 1 0 0 1 1
134 173500 0 0 1 0 1 1 0 0 1 1
134 174500 0 0 1 0 1 1 0 0 1 1
134 175500 0 0 1 0 1 1 0 0 1 1
134 176500 0 0 1 0 1 1 0 0 1 1
134 177500 0 0 0 0 1 1 0 0 1 1
134 178500 0 0 1 0 1 1 0 0 1 1
134 208500 0 0 0 0 0 0 0 1 0 0
134 209500 0 0 0 0 0 0 0 1 0 0
134 632500 0 0 0 0 0 0 0 1 0 0
134 633500 0 0 0 0 0 0 0 1 0 0
134 634500 0 0 0 0 0 0 0 1 0 0
134 635500 0 0 0 0 0 0 0 1 0 0
134 770500 0 0 0 0 0 0 0 1 0 0
134 771500 0 0 0 0 0 0 0 1 0 0
134 772500 0 0 0 0 0 0 0 1 0 0
134 796500 0 0 0 0 0 0 0 1 0 0
134 802500 0 0 0 0 0 0 0 1 0 0
134 803500 0 0 0 0 0 0 0 1 0 0
134 804500 0 0 0 0 0 0 0 1 0 0
134 805500 0 0 0 0 0 0 0 1 0 0
134 816500 0 0 0 0 0 0 0 1 0 0
134 817500 0 0 0 0 0 0 0 1 0 0
134 818500 0 0 0 0 1 1 0 1 1 1
134 819500 0 0 1 0 1 1 0 1 1 1
134 820500 0 0 0 0 1 1 0 1 1 1
134 855500 0 0 0 0 0 0 0 1 0 0
134 856500 0 0 0 0 0 0 0 1 0 0
134 857500 0 0 0 0 0 0 0 1 0 0
134 858500 0 0 0 0 0 0 0 1 0 0
134 859500 0 0 0 0 0 0 0 1 0 0
134 860500 0 0 0 0 0 0 0 1 0 0
134 861500 0 0 0 0 0 0 0 1 0 0
134 862500 0 0 0 0 0 0 0 1 0 0
134 864500 0 0 0 0 0 0 0 1 0 0
134 987500 0 0 0 0 0 0 0 1 0 0
134 988500 0 0 0 0 0 0 0 1 0 0
134 989500 0 0 0 0 0 0 0 1 0 0
134 990500 0 0 0 0 0 0 0 1 0 0
134 991500 0 0 0 0 0 0 0 1 0 0
134 1065500 0 0 0 0 0 0 0 1 0 0
134 1095500 0 0 0 0 0 0 0 1 0 0
134 1106500 0 0 0 0 0 0 0 1 0 0
134 1107500 0 0 0 0 0 0 0 1 0 0
135 23500 0 0 0 0 0 0 0 1 0 0
135 24500 0 0 0 0 0 0 0 1 0 0
135 25500 0 0 0 0 0 0 0 1 0 0
135 372500 0 0 0 0 0 0 0 1 0 0
135 452500 0 0 0 0 0 0 0 1 0 0
135 738500 0 0 0 0 0 0 0 1 0 0
136 6500 0 0 0 0 0 0 0 1 0 0
136 154500 0 0 0 0 0 0 1 0 0 0
136 324500 0 0 0 0 0 0 0 1 0 0
136 325500 0 0 0 0 0 0 0 1 0 0
136 404500 0 0 0 0 0 0 1 0 0 0
136 405500 0 0 0 0 0 0 1 0 0 0
136 420500 0 0 0 0 0 0 1 0 0 0
136 421500 0 0 0 0 0 0 1 0 0 0
136 422500 0 0 0 0 0 0 1 0 0 0
136 512500 0 0 0 0 0 0 1 0 0 0
136 513500 0 0 0 0 0 0 1 0 0 0
136 806500 0 0 0 0 0 0 0 1 0 0
136 862500 0 0 0 0 0 0 1 0 0 0
137 93500 0 1 1 0 1 1 0 0 1 1
137 94500 0 0 1 0 0 1 0 0 1 0
137 95500 0 0 1 0 0 1 0 0 1 0
137 115500 0 0 0 0 0 1 0 0 1 0
137 116500 0 1 0 0 0 1 0 0 0 0
137 117500 0 1 0 0 0 1 0 0 0 0
137 118500 0 1 0 0 0 0 0 0 0 0
137 421500 0 0 0 0 0 0 0 1 0 0
137 678500 0 0 0 0 0 0 1 0 0 0
137 723500 0 0 1 0 1 1 0 0 1 1
137 772500 0 0 0 0 0 0 0 0 0 1
137 773500 0 0 0 0 0 0 0 0 0 1
137 774500 0 0 0 0 0 0 0 0 0 1
137 775500 0 0 1 0 0 1 0 0 0 1
137 776500 0 0 1 0 1 1 0 0 1 1
137 777500 0 0 1 0 1 1 0 0 1 1
137 778500 0 0 1 0 1 1 0 0 1 1
137 779500 0 0 1 0 1 1 0 0 1 1
137 780500 0 0 0 0 0 0 1 0 0 0
137 781500 0 0 0 0 0 0 1 0 0 0
137 782500 0 0 0 0 0 0 1 0 0 0
137 783500 0 0 0 0 0 0 1 0 0 0
137 784500 0 0 0 0 0 0 1 0 0 0
138 337500 0 0 0 0 0 0 0 0 1 0
138 338500 0 0 0 0 0 0 0 0 1 0
138 339500 0 0 1 0 1 1 0 0 1 1
138 340500 0 0 1 0 1 1 0 0 1 1
138 341500 0 0 1 0 1 1 0 0 1 1
138 342500 0 0 1 0 1 1 0 0 1 1
138 343500 0 0 1 0 1 1 0 0 1 1
138 344500 0 0 1 0 1 1 0 0 1 1
138 345500 0 0 1 0 1 1 0 0 1 1
138 348500 0 0 1 0 0 1 0 0 0 0
138 519500 0 0 0 0 0 0 0 1 0 0
138 520500 0 0 0 0 0 0 0 1 0 0
139 86500 0 0 0 0 0 0 0 0 1 0
139 87500 0 0 1 0 1 1 0 0 1 1
139 228500 0 0 0 0 0 0 0 1 0 0
139 403500 0 0 0 0 0 0 1 0 0 0
139 404500 0 0 0 0 0 0 1 0 0 0
139 405500 0 0 0 0 0 0 1 0 0 0
139 406500 0 0 0 0 0 0 1 0 0 0
139 407500 0 0 0 0 0 0 1 0 0 0
139 737500 0 0 0 1 0 0 1 1 0 0
139 738500 0 0 0 0 0 0 1 0 0 0
140 62500 0 0 0 0 0 0 0 1 0 0
140 172500 0 0 0 0 0 0 1 0 0 0
140 173500 0 0 0 0 0 0 1 0 0 0
140 176500 0 0 0 0 0 0 1 0 0 0
140 330500 0 0 0 0 0 0 0 1 0 0
140 525500 0 1 0 0 0 0 0 0 0 0
140 682500 0 0 0 0 0 0 1 0 0 0
140 683500 0 0 0 0 0 0 1 0 0 0
140 684500 0 0 0 0 0 0 1 0 0 0
140 709500 0 1 0 0 0 0 0 1 0 0
140 925500 0 0 0 0 0 0 0 1 0 0
141 13500 0 0 0 0 0 0 0 1 0 0
141 14500 0 0 0 0 0 0 0 1 0 0
141 15500 0 0 0 0 0 0 0 1 0 0
141 16500 0 0 0 0 0 0 0 1 0 0
141 17500 0 0 0 0 0 0 0 1 0 0
141 19500 0 0 0 0 0 0 1 0 0 0
141 20500 0 0 0 0 0 0 1 0 0 0
141 82500 0 0 0 0 0 1 0 0 0 0
141 83500 0 0 0 0 0 1 0 0 0 0
141 84500 0 0 1 0 1 1 0 0 1 1
141 85500 0 0 0 0 0 0 0 0 0 1
141 107500 0 0 1 0 0 0 0 0 1 0
141 220500 0 0 0 0 0 0 1 0 0 0
141 221500 0 0 0 0 0 0 1 0 0 0
141 222500 0 0 0 0 0 0 1 0 0 0
141 278500 0 0 0 0 0 0 1 0 0 0
141 502500 0 0 0 0 0 0 0 1 0 0
141 536500 0 0 0 0 0 0 0 1 0 0
141 537500 0 0 0 0 0 0 0 1 0 0
141 656500 0 0 0 0 0 0 1 0 0 0
141 757500 0 0 0 0 0 0 1 0 0 0
141 758500 0 0 0 0 0 0 1 0 0 0
141 759500 0 0 0 0 0 0 1 0 0 0
141 760500 0 0 0 0 0 0 1 0 0 0
142 236500 0 1 0 0 0 0 0 1 0 0
142 242500 0 0 0 0 0 0 1 0 0 0
142 337500 0 0 0 0 0 0 0 1 0 0
142 338500 0 0 0 0 0 0 0 1 0 0
142 339500 0 1 0 0 0 0 0 1 0 0
142 340500 0 1 0 0 0 0 0 1 0 0
142 341500 0 0 0 0 0 0 0 1 0 0
142 342500 0 1 0 0 0 0 0 1 0 0
142 351500 0 0 0 0 0 0 0 1 0 0
142 413500 0 0 0 0 0 0 1 0 0 0
142 590500 0 1 0 0 0 0 0 1 0 0
142 591500 0 1 0 0 0 0 0 1 0 0
142 592500 0 1 0 0 0 0 0 1 0 0
142 605500 0 0 0 0 0 0 1 0 0 0
142 606500 0 0 0 0 0 0 1 0 0 0
142 607500 0 0 0 0 0 0 1 0 0 0
142 608500 0 0 0 0 0 0 1 0 0 0
142 609500 0 0 0 0 0 0 1 0 0 0
142 716500 0 0 0 0 0 0 1 0 0 0
142 717500 0 0 0 0 0 0 1 0 0 0
142 718500 0 0 0 0 0 0 1 0 0 0
142 720500 0 0 0 0 0 0 1 0 0 0
142 840500 0 0 0 0 0 0 1 0 0 0
143 11500 0 0 0 0 0 0 1 0 0 0
143 258500 0 0 0 0 0 0 1 0 0 0
143 259500 0 0 0 0 0 0 1 0 0 0
143 260500 0 0 0 0 0 0 1 0 0 0
143 302500 0 0 0 0 0 0 0 1 0 0
143 432500 0 0 0 0 0 0 0 1 0 0
143 598500 0 0 0 0 0 0 0 1 0 0
144 18500 0 0 0 0 0 0 1 0 0 0
144 790500 0 0 1 0 0 1 0 0 1 0
145 13500 0 0 0 0 0 0 1 0 0 0
145 183500 1 0 0 0 0 0 0 0 0 0
145 204500 0 0 0 0 0 0 0 1 0 0
145 215500 0 0 0 0 0 0 1 0 0 0
145 216500 0 0 0 0 0 0 1 0 0 0
145 217500 0 0 0 0 0 0 1 0 0 0
145 218500 0 0 0 0 0 0 1 0 0 0
145 219500 0 0 0 0 0 0 1 0 0 0
145 224500 0 0 0 0 0 0 1 0 0 0
145 225500 0 0 0 0 0 0 1 0 0 0
145 226500 0 0 0 0 0 0 1 0 0 0
145 227500 0 0 0 0 0 0 1 0 0 0
145 435500 0 0 0 0 0 0 1 0 0 0
145 495500 0 0 0 0 0 0 1 0 0 0
145 496500 0 0 0 0 0 0 1 0 0 0
145 625500 0 0 0 0 0 0 0 1 0 0
145 627500 0 0 0 0 0 0 0 1 0 0
145 774500 0 0 0 0 0 0 1 0 0 0
145 775500 0 0 0 0 0 0 1 0 0 0
145 776500 0 0 0 0 0 0 1 0 0 0
146 47500 0 0 0 0 0 0 1 0 0 0
146 48500 0 0 0 0 0 0 1 0 0 0
146 49500 0 0 0 0 0 0 1 0 0 0
146 50500 0 0 0 0 0 0 1 0 0 0
146 51500 0 0 0 0 0 0 1 0 0 0
146 97500 0 0 0 0 0 0 1 0 0 0
146 122500 0 0 0 0 0 0 1 0 0 0
146 199500 0 0 0 0 0 0 0 1 0 0
146 200500 0 0 0 0 0 0 0 1 0 0
146 377500 0 0 0 0 0 0 1 0 0 0
146 549500 0 0 0 0 0 0 0 1 0 0
146 550500 0 0 0 0 0 0 0 1 0 0
146 551500 0 0 0 0 0 0 0 1 0 0
146 552500 0 0 0 0 0 0 0 1 0 0
146 553500 0 0 0 0 0 0 0 1 0 0
146 765500 0 0 0 0 0 0 1 0 0 0
147 80500 0 0 0 0 0 1 0 0 1 0
147 81500 0 0 0 0 0 1 0 0 1 0
147 82500 0 0 0 0 0 1 0 0 1 0
147 83500 0 0 0 0 0 1 0 0 1 0
147 202500 0 0 0 0 0 0 1 0 0 0
147 230500 0 0 0 0 0 0 1 0 0 0
147 231500 0 0 0 0 0 0 1 0 0 0
147 232500 0 0 0 0 0 0 1 0 0 0
147 234500 0 0 0 0 0 0 1 0 0 0
147 379500 0 0 0 0 0 0 1 0 0 0
147 479500 0 0 0 0 0 0 1 0 0 0
147 488500 0 0 0 0 0 0 1 0 0 0
147 579500 0 0 0 0 0 0 0 1 0 0
147 580500 0 0 0 0 0 0 0 1 0 0
147 581500 0 0 0 0 0 0 0 1 0 0
147 699500 0 0 0 0 0 0 1 0 0 0
147 700500 0 0 0 0 0 0 1 0 0 0
147 701500 0 0 0 0 0 0 1 0 0 0
147 702500 0 0 0 0 0 0 1 0 0 0
147 703500 0 0 0 0 0 0 1 0 0 0
147 708500 0 0 0 0 0 0 1 0 0 0
147 850500 0 0 0 0 0 0 1 0 0 0
147 990500 0 1 1 0 0 1 0 0 1 0
148 188500 0 0 0 0 0 0 1 0 0 0
148 236500 0 0 0 1 0 0 1 1 0 0
148 237500 0 0 0 1 0 0 1 1 0 0
148 466500 0 0 0 0 0 0 0 1 0 0
148 467500 0 0 0 0 0 0 0 1 0 0
148 468500 0 0 0 0 0 0 0 1 0 0
148 524500 0 0 0 0 0 0 0 1 0 0
148 572500 0 0 0 0 0 0 1 0 0 0
148 613500 0 0 0 0 0 0 1 0 0 0
148 620500 0 0 0 0 0 0 1 0 0 0
148 621500 0 0 0 0 0 0 1 0 0 0
148 622500 0 0 0 0 0 0 1 0 0 0
148 630500 0 0 0 0 0 0 0 0 0 1
148 637500 0 0 0 0 0 1 0 0 0 1
148 638500 0 0 1 0 1 1 0 0 1 1
148 639500 0 0 1 0 1 1 0 0 1 1
148 640500 0 0 1 0 1 1 0 0 1 1
148 648500 0 0 1 0 1 1 0 0 1 1
148 649500 0 0 1 0 1 1 0 0 1 1
148 650500 0 0 1 0 1 1 0 0 1 1
148 651500 0 0 1 0 1 1 0 0 1 1
148 652500 0 0 1 0 1 1 0 0 1 1
148 653500 0 0 1 0 1 1 0 0 1 1
148 655500 0 0 1 0 1 1 0 0 1 1
148 656500 0 0 1 0 1 1 0 0 1 1
148 657500 0 0 1 0 1 1 0 0 1 1
148 658500 0 0 1 0 1 1 1 0 1 1
148 659500 0 0 1 0 1 1 1 0 1 1
148 660500 0 0 1 0 1 1 0 0 1 1
148 661500 0 0 0 0 0 1 0 0 0 1
148 662500 0 0 0 0 0 1 0 0 0 1
148 663500 0 0 0 0 0 0 0 0 0 1
148 664500 0 0 0 0 0 0 0 0 0 1
148 665500 0 0 1 0 0 1 0 0 0 1
148 666500 0 0 1 0 1 1 0 0 1 1
148 667500 0 0 1 0 1 1 0 0 1 1
148 668500 0 0 1 0 1 1 0 0 1 1
148 669500 0 0 1 0 1 1 0 0 1 1
148 670500 0 0 1 0 1 1 0 0 1 1
148 672500 0 0 1 0 1 1 0 0 1 1
148 673500 0 0 1 0 1 1 0 0 1 1
148 674500 0 0 1 0 1 1 0 0 1 1
148 675500 0 0 1 0 1 1 0 0 1 1
148 676500 0 0 0 0 0 0 0 0 0 1
148 788500 0 0 0 0 0 0 0 1 0 1
148 802500 0 0 0 0 0 1 0 0 0 1
148 803500 0 0 0 0 0 1 0 0 0 1
148 804500 0 0 0 0 0 1 0 0 0 1
148 965500 0 0 1 0 1 1 0 0 1 1
148 986500 0 0 1 0 1 1 0 0 1 1
148 987500 0 0 1 0 1 1 0 0 1 1
148 988500 0 0 1 0 1 1 0 0 1 1
149 184500 0 0 0 0 0 0 1 0 0 0
149 185500 0 0 0 0 0 0 1 0 0 0
149 186500 0 0 0 0 0 0 1 0 0 0
149 421500 0 0 0 0 0 0 0 1 0 0
149 422500 0 0 0 0 0 0 0 1 0 0
149 423500 0 0 0 0 0 0 0 1 0 0
149 424500 0 0 0 0 0 0 0 1 0 0
149 425500 0 0 0 0 0 0 0 1 0 0
150 143500 0 0 0 0 0 0 0 1 0 0
150 245500 0 0 0 0 0 0 1 0 0 0
150 246500 0 0 0 0 0 0 1 0 0 0
150 293500 0 0 0 0 0 0 1 0 0 0
150 294500 0 0 0 0 0 0 1 0 0 0
150 326500 0 0 1 0 1 1 0 0 1 1
150 327500 0 0 1 0 1 1 0 0 1 1
150 328500 0 0 1 0 0 1 0 0 1 0
150 455500 0 0 0 0 0 0 1 0 0 0
150 478500 0 0 1 0 1 1 0 0 1 1
150 479500 0 0 1 0 1 1 0 0 1 1
150 480500 0 0 1 0 1 1 0 0 1 1
150 481500 0 0 1 0 1 1 0 0 1 1
150 787500 0 0 0 0 0 0 1 0 0 0
150 788500 0 0 0 0 0 0 1 0 0 0
150 822500 0 0 0 0 0 0 0 1 0 0
150 823500 0 0 0 0 0 0 0 1 0 0
150 864500 0 0 0 0 0 0 1 0 0 0
150 865500 0 0 0 0 0 0 1 0 0 0
150 866500 0 0 0 0 0 0 1 0 0 0
150 867500 0 0 0 0 0 0 1 0 0 0
150 868500 0 0 0 0 0 0 1 0 0 0
151 64500 0 0 0 0 0 1 0 0 0 0
151 76500 0 0 0 0 0 0 1 0 0 0
151 77500 0 0 0 0 0 0 1 0 0 0
151 706500 0 0 0 0 0 0 0 1 0 0
151 707500 0 0 0 0 0 0 0 1 0 0
152 437500 0 0 1 0 0 1 0 0 0 1
152 438500 0 0 1 0 0 1 0 0 0 1
152 439500 0 0 1 0 0 1 0 0 0 1
152 440500 0 0 1 0 0 1 0 0 0 1
152 441500 0 0 0 0 0 1 0 0 0 1
152 508500 0 0 0 0 0 0 1 0 0 0
152 729500 0 0 0 0 0 1 0 0 0 0
152 730500 0 0 0 0 0 1 0 0 0 0
152 731500 0 0 1 0 1 1 0 0 1 1
152 732500 0 0 1 0 1 1 0 0 1 1
152 733500 0 0 1 0 1 1 0 0 1 1
152 734500 0 0 1 0 1 1 0 0 1 1
152 735500 0 0 1 0 1 1 0 0 1 1
152 736500 0 0 1 0 1 1 0 0 1 1
152 737500 0 0 1 0 1 1 0 0 1 1
152 739500 0 0 1 0 1 1 0 0 1 1
152 740500 0 0 1 0 1 1 0 0 1 1
152 741500 0 0 1 0 1 1 0 0 1 1
153 12500 0 0 0 0 0 0 1 0 0 0
153 13500 0 0 0 0 0 0 1 0 0 0
153 58500 0 0 0 0 0 0 0 1 0 0
153 261500 0 0 0 0 0 0 1 0 0 0
153 312500 0 1 0 0 0 0 0 0 0 0
153 661500 0 0 0 1 0 0 1 1 0 0
153 662500 0 0 0 1 0 0 1 1 0 0
153 663500 0 0 0 0 0 0 0 1 0 0
153 664500 0 0 0 1 0 0 1 1 0 0
153 665500 0 0 0 0 0 0 0 1 0 0
153 706500 0 0 0 0 0 0 0 1 0 0
153 707500 0 0 0 0 0 0 0 1 0 0
153 708500 0 0 0 0 0 0 0 1 0 0
153 750500 0 0 0 0 0 0 0 1 0 0
153 751500 0 0 0 0 0 0 0 1 0 0
153 752500 0 0 0 0 0 0 0 1 0 0
153 753500 0 0 0 0 0 0 0 1 0 0
153 875500 0 0 0 0 0 0 1 0 0 0
153 876500 0 0 0 0 0 0 1 0 0 0
153 877500 0 0 0 0 0 0 1 0 0 0
153 908500 0 1 0 0 0 0 0 0 0 0
153 933500 0 0 0 0 0 0 0 0 1 0
154 33500 0 0 0 0 0 0 0 1 0 0
154 34500 0 0 0 0 0 1 0 0 0 0
154 35500 0 0 0 0 0 1 0 0 0 0
154 36500 0 0 0 0 0 1 0 0 0 0
154 37500 0 0 0 0 0 1 0 0 0 0
154 38500 0 0 0 0 0 1 0 0 0 0
154 146500 0 0 0 0 0 0 1 0 0 0
154 147500 0 0 0 0 0 0 1 0 0 0
154 197500 0 0 1 0 0 1 0 0 0 1
154 200500 0 0 0 0 0 0 0 0 0 1
154 212500 0 0 0 0 0 1 0 0 0 1
154 213500 0 0 1 0 1 1 0 0 1 1
154 214500 0 0 1 0 1 1 0 0 1 1
154 215500 0 0 1 0 1 1 0 0 1 1
154 216500 0 0 1 0 1 1 0 0 1 1
154 217500 0 0 1 0 1 1 0 0 1 1
154 218500 0 0 1 0 1 1 0 0 1 1
154 219500 0 0 1 0 0 1 0 0 0 1
154 220500 0 0 0 0 0 1 0 0 0 1
154 221500 0 0 0 0 0 1 0 0 0 1
154 222500 0 0 0 0 0 1 0 0 0 1
154 223500 0 0 1 0 1 1 0 0 1 1
154 224500 0 0 1 0 1 1 0 0 1 1
154 225500 0 0 1 0 1 1 0 0 1 1
154 243500 0 0 1 0 1 1 0 0 1 1
154 244500 0 0 1 0 1 1 0 0 1 1
154 245500 0 0 1 0 1 1 0 0 1 1
154 246500 0 0 1 0 1 1 0 0 1 1
154 247500 0 0 1 0 1 0 0 0 1 1
154 254500 0 0 0 0 0 0 0 1 0 1
154 255500 0 0 0 0 0 0 0 1 0 1
154 304500 0 0 0 0 0 0 1 0 0 0
154 465500 0 0 1 0 1 1 0 0 1 1
154 466500 0 0 1 0 1 1 0 0 1 1
154 467500 0 0 1 0 1 1 0 0 1 1
154 468500 0 0 1 0 1 1 0 0 1 1
154 469500 0 0 1 0 1 1 0 0 1 1
154 470500 0 0 0 0 0 1 0 0 0 1
154 732500 1 0 0 0 0 0 0 0 0 0
154 949500 0 0 0 0 0 0 1 0 0 0
154 950500 0 0 0 0 0 0 1 0 0 0
154 951500 0 0 0 0 0 0 1 0 0 0
154 952500 0 0 0 0 0 0 1 0 0 0
154 962500 0 0 0 0 0 0 1 0 0 0
154 974500 0 0 0 0 0 0 1 0 0 0
155 36500 0 0 0 0 0 0 1 0 0 0
155 41500 0 0 0 0 0 0 1 0 0 0
155 64500 0 0 0 0 0 0 1 0 0 0
155 142500 0 0 0 0 0 0 0 1 0 0
155 143500 0 0 0 0 0 0 0 1 0 0
155 144500 0 0 0 0 0 0 0 1 0 0
155 306500 0 0 0 0 0 0 0 1 0 0
155 360500 0 0 0 0 0 0 1 0 0 0
155 630500 0 0 0 0 0 0 1 0 0 0
155 631500 0 0 0 0 0 0 1 0 0 0
155 632500 0 0 0 0 0 0 1 0 0 0
155 633500 0 0 0 0 0 0 1 0 0 0
155 634500 0 0 0 0 0 0 1 0 0 0
156 362500 0 0 0 0 0 0 1 0 0 0
156 369500 0 0 0 0 0 0 1 0 0 0
156 406500 0 0 0 0 0 0 1 0 0 0
156 407500 0 0 0 0 0 0 1 0 0 0
156 434500 0 0 0 0 0 1 0 0 0 0
156 435500 0 0 1 0 0 1 0 0 0 1
156 603500 0 0 0 0 0 0 0 0 0 1
156 840500 0 0 0 0 0 0 1 0 0 0
156 841500 0 0 0 0 0 0 1 0 0 0
157 265500 0 0 0 0 0 0 0 1 0 0
157 266500 0 0 0 0 0 0 0 1 0 0
157 343500 0 0 0 0 0 0 1 0 0 0
157 344500 0 0 0 0 0 0 1 0 0 0
157 345500 0 0 0 0 0 0 1 0 0 0
157 388500 0 0 0 0 0 0 1 0 0 0
157 389500 0 0 0 0 0 0 1 0 0 0
157 390500 0 0 0 0 0 0 1 0 0 0
157 391500 0 0 0 0 0 0 1 0 0 0
157 873500 0 0 0 0 0 0 1 0 0 0
157 874500 0 0 0 0 0 0 1 0 0 0
158 255500 0 0 0 0 0 0 1 0 0 0
158 256500 0 0 0 0 0 0 1 0 0 0
158 257500 0 0 0 0 0 0 1 0 0 0
158 260500 0 0 0 0 0 0 0 0 1 0
158 261500 0 0 0 0 0 0 0 0 1 0
158 432500 0 0 0 0 0 0 0 1 0 0
158 454500 0 0 0 0 0 0 0 1 0 0
158 455500 0 0 0 0 0 0 0 1 0 0
